X,Y,OBJECTID,METERTYPE,METERID,ROUTEID,SIDE,MEAS,LON,LAT,DDOTLON,DDOTLAT,DDOTMDSPX,DDOTMDSPY,STREET,BLOCK,METERMODEL,METERSTATUS,METERSTATE,METERSPACES,ISADA,PMZONE,TRANSMISSIONDATE,ERRORCODES
-77.046617898600005,38.899490512500002,2005413,Single,20210725,11002102,East,819.49090576,-77.0466156,38.89948273,,,-77.04665375,38.89948273,21ST ST NW,700,IPS Cash and Card,Active,Installed,1,Y,23241,202002123354,
-77.032823952200005,38.947620558200001,2005414,Single,40144706,11001402,West,6375.03564453,-77.03282166,38.94761276,,,-77.03272247,38.94761276,14TH ST NW,4700,IPS Cash and Card,Active,Installed,1,N,22187,202002123354,
-77.007662197599998,38.897724309,2005415,Single,60530606,12000102,West,779.05841064,-77.00765991,38.89771652,,,-77.00759888,38.89770508,1ST ST NE,600,Duncan Single-Space,Unknown,Removed,1,N,21469,202002123354,NoPolicy_
-77.016725921700001,38.899902500800003,2005416,Multi,61080491,11042442,North,757.0748291,-77.01672363,38.89989471,,,-77.01672363,38.89979172,H ST NW,400,Strada,Inactive,Installed,10,N,22769,202002123354,
-77.007700344300005,38.8976213121,2005417,Single,60530602,12000102,West,767.16345215,-77.00769806,38.89761353,,,-77.00763702,38.89760208,1ST ST NE,600,Duncan Single-Space,Active,Removed,1,N,21469,202002123354,NoPolicy_
-77.007624050499999,38.897831120299998,2005418,Single,60530608,12000102,West,791.36846924,-77.00762177,38.89782333,,,-77.00756073,38.89781189,1ST ST NE,600,Duncan Single-Space,Active,Removed,1,N,21469,202002123354,NoPolicy_
-77.022310640100002,38.900959172699999,2005419,Single,21090705,11047772,North,896.15411377,-77.02230835,38.90095139,,,-77.02230835,38.90087128,EYE ST NW,700,Duncan Single-Space,Unknown,Removed,1,N,22569,202002123354,NoPolicy_
-77.075785086,38.940735026600002,2005420,Single,32643930,11094052,West,4507.82861328,-77.07578278,38.94072723,,,-77.07569885,38.94075394,WISCONSIN AVE NW,3900,IPS Cash and Card,Active,Installed,1,N,21842,202002123354,
-77.075815602500001,38.9407884321,2005421,Single,32643932,11094052,West,4514.3203125,-77.07581329,38.94078064,,,-77.07572937,38.94080734,WISCONSIN AVE NW,3900,IPS Cash and Card,Active,Installed,1,N,21842,202002123354,
-77.044611366599995,38.895904696599999,2005422,Single,21051950,11031332,South,3022.65258789,-77.04460907,38.89589691,,,-77.04460907,38.89598846,E ST NW,1900,IPS Cash and Card,Unknown,Installed,1,N,22568,202002123354,
-77.075846121,38.940845653300002,2005423,Single,32643934,11094052,West,4521.20068359,-77.07584381,38.94083786,,,-77.07575989,38.94086456,WISCONSIN AVE NW,3900,IPS Cash and Card,Active,Installed,1,N,21842,202002123354,
-77.075876638500006,38.940887614399998,2005424,Single,32643936,11094052,West,4526.52490234,-77.07587433,38.94087982,,,-77.07579041,38.94091034,WISCONSIN AVE NW,3900,IPS Cash and Card,Active,Installed,1,N,21842,202002123354,
-77.075907155799996,38.9409524645,2005425,Single,32643938,11094052,West,4534.17333984,-77.07590485,38.94094467,,,-77.07582092,38.94097137,WISCONSIN AVE NW,3900,IPS Cash and Card,Active,Installed,1,N,21842,202002123354,
-76.989260091700004,38.876415406699998,2005426,Single,61511217,13057852,South,1721.67993164,-76.98925781,38.87640762,,,-76.98925781,38.87649155,M ST SE,1200,IPS Cash and Card,Unknown,Installed,1,N,21213,202002123354,
-76.989687337600003,38.876583252499998,2005427,Single,61511216,13057852,North,1684.68432617,-76.98968506,38.87657547,,,-76.98968506,38.87648773,M ST SE,1200,IPS Cash and Card,Unknown,Installed,1,N,21214,202002123354,
-76.989496602299994,38.876415406299998,2005428,Single,61511215,13057852,South,1701.1574707,-76.98949432,38.87640762,,,-76.98949432,38.87648773,M ST SE,1200,IPS Cash and Card,Unknown,Installed,1,N,21213,202002123354,
-76.989687337600003,38.876583252499998,2005429,Single,61511214,13057852,North,1684.68432617,-76.98968506,38.87657547,,,-76.98968506,38.87648773,M ST SE,1200,IPS Cash and Card,Active,Installed,1,N,21214,202002123354,
-77.021067047,38.883186494100002,2005430,Single,61320624,14031332,South,849.84997559,-77.02106476,38.88317871,,,-77.02106476,38.88323975,E ST SW,600,IPS Cash and Card,Unknown,Installed,1,N,21362,202002123354,
-77.021730804800001,38.883308564499998,2005431,Single,61320625,14031332,North,907.41851807,-77.02172852,38.88330078,,,-77.02172852,38.88323593,E ST SW,600,IPS Cash and Card,Active,Installed,1,N,21361,202002123354,
-76.989260091700004,38.876415406699998,2005432,Single,61511219,13057852,South,1721.67993164,-76.98925781,38.87640762,,,-76.98925781,38.87649155,M ST SE,1200,IPS Cash and Card,Active,Installed,1,N,21213,202002123354,
-76.989496602800003,38.876583253,2005433,Single,61511218,13057852,North,1701.23461914,-76.98949432,38.87657547,,,-76.98949432,38.87648773,M ST SE,1200,IPS Cash and Card,Unknown,Installed,1,N,21214,202002123354,
-77.020906830599998,38.883186493700002,2005434,Single,61320620,14031332,South,835.89172363,-77.02090454,38.88317871,,,-77.02090454,38.88323975,E ST SW,600,IPS Cash and Card,Active,Installed,1,N,21362,202002123354,
-77.016031645200002,38.888023531800002,2005435,Single,62230313,14059472,North,315.29150391,-77.01602936,38.88801575,,,-77.01600647,38.88795853,MARYLAND AVE SW,300,Duncan Single-Space,Active,Removed,1,N,21411,202002123354,NoPolicy_
-77.020906830599998,38.883186493700002,2005436,Single,61320622,14031332,South,835.89172363,-77.02090454,38.88317871,,,-77.02090454,38.88323975,E ST SW,600,IPS Cash and Card,Active,Installed,1,N,21362,202002123354,
-77.021311187500004,38.883316193699997,2005437,Single,61320623,14031332,North,870.98852539,-77.0213089,38.88330841,,,-77.0213089,38.88323975,E ST SW,600,IPS Cash and Card,Active,Installed,1,N,21361,202002123354,
-77.0271629362,38.897789157200002,2005438,Single,20110604,11001102,West,338.02163696,-77.02716064,38.89778137,,,-77.02703094,38.89778137,11TH ST NW,600,IPS Cash and Card,Active,Installed,1,N,23563,202002123354,
-77.015093230299996,38.897937931800001,2005439,Single,60030609,11000302,East,903.20587158,-77.01509094,38.89793015,,,-77.01517487,38.89793015,3RD ST NW,600,Duncan Single-Space,Active,Removed,1,N,2242,202002123354,NoPolicy_
-77.023462679100007,38.900940098699998,2005440,Single,21090807,11047772,North,996.07232666,-77.02346039,38.90093231,,,-77.02346039,38.90087509,EYE ST NW,800,IPS Cash and Card,Active,Installed,1,N,22572,202002123354,
-77.015093230299996,38.897937931800001,2005441,Single,60030607,11000302,East,903.20587158,-77.01509094,38.89793015,,,-77.01517487,38.89793015,3RD ST NW,600,Duncan Single-Space,Active,Removed,1,N,2242,202002123354,NoPolicy_
-77.087473321100006,38.939151926500003,2005442,Single,32244401,11059602,Northeast,7831.55712891,-77.08747101,38.93914413,,,-77.08752441,38.93909836,MASSACHUSETTS AVE NW,4400,IPS Cash and Card,Active,Installed,1,N,22960,202002123354,
-77.015116118400002,38.897731938500002,2005443,Single,60030605,11000302,East,880.37719727,-77.01511383,38.89772415,,,-77.01517487,38.89772415,3RD ST NW,600,IPS Cash and Card,Active,Installed,1,Y,23189,202002123354,
-77.015093231099996,38.897751011099999,2005444,Single,60030603,11000302,East,882.45941162,-77.01509094,38.89774323,,,-77.01517487,38.89774323,3RD ST NW,600,IPS Cash and Card,Active,Removed,1,N,2242,202002123354,NoPolicy_
-77.017450714199995,38.8882524132,2005445,Single,20640114,14000402,East,162.04507446,-77.01744843,38.88824463,,,-77.01755524,38.88824463,4TH ST SW,100,IPS Cash and Card,Active,Installed,1,N,21288,202002123354,
-77.015093231099996,38.897686161499998,2005446,Single,60030601,11000302,East,875.41204834,-77.01509094,38.89767838,,,-77.01517487,38.89767838,3RD ST NW,600,Duncan Single-Space,Active,Removed,1,N,2242,202002123354,NoPolicy_
-77.025812532800003,38.885173951399999,2005447,Single,64630344,14054972,East,266.4085083,-77.02581024,38.88516617,,,-77.02597046,38.88516617,L'ENFANT PLZ SW,300,IPS Cash and Card,Active,Removed,1,N,21402,202002123354,NoPolicy_
-77.026155855,38.885990297,2005448,Single,64630345,14054972,West,175.71984863,-77.02615356,38.88598251,,,-77.02597809,38.88598251,L'ENFANT PLZ SW,300,IPS Cash and Card,Unknown,Installed,1,N,21401,202002123354,
-77.025812532800003,38.885173951399999,2005449,Single,64630346,14054972,East,266.4085083,-77.02581024,38.88516617,,,-77.02597046,38.88516617,L'ENFANT PLZ SW,300,IPS Cash and Card,Active,Removed,1,N,21402,202002123354,NoPolicy_
-77.026155855,38.885990297,2005450,Single,64630347,14054972,West,175.71984863,-77.02615356,38.88598251,,,-77.02597809,38.88598251,L'ENFANT PLZ SW,300,IPS Cash and Card,Active,Installed,1,N,21401,202002123354,
-77.025812531699998,38.885059511199998,2005451,Single,64630348,14054972,East,279.11230469,-77.02581024,38.88505173,,,-77.02597046,38.88505173,L'ENFANT PLZ SW,300,IPS Cash and Card,Active,Removed,1,N,21402,202002123354,NoPolicy_
-77.026155854799995,38.8858796707,2005452,Single,64630349,14054972,West,187.99998474,-77.02615356,38.88587189,,,-77.02597809,38.88587189,L'ENFANT PLZ SW,300,IPS Cash and Card,Unknown,Installed,1,N,21401,202002123354,
-77.023905186099995,38.933269664900003,2005453,Single,14890804,11040042,West,1897.24316406,-77.02390289,38.93326187,,,-77.02383423,38.9332695,OTIS PL NW,800,IPS Cash and Card,Active,Installed,1,N,21648,202002123354,
-77.003343958100004,38.880020295900003,2005454,Multi,60570892,,,,-77.00334167,38.88001251,,,,,2ND ST SE,800,Stelio,Active,Installed,12,N,21992,202002123354,TooFarFromCenterline_
-77.0238975571,38.933208629600003,2005455,Single,14890802,11040042,West,1890.43652344,-77.02389526,38.93320084,,,-77.0238266,38.93320847,OTIS PL NW,800,IPS Cash and Card,Active,Installed,1,N,21648,202002123354,
-77.037554176200004,38.908748785,2005456,Single,21141619,11065842,North,2085.9140625,-77.03755188,38.908741,,,-77.03755188,38.90869522,O ST NW,1600,IPS Cash and Card,Active,Installed,1,N,21635,202002123354,
-77.007532496699994,38.877697144,2005457,Single,61231001,13000052,West,177.27479553,-77.00753021,38.87768936,,,-77.00745392,38.87768936,HALF ST SW,1000,IPS Cash and Card,Active,Removed,1,N,21988,202002123354,NoPolicy_
-77.007357020800001,38.877952729,2005458,Single,61231002,13000052,East,148.97648621,-77.00735474,38.87794495,,,-77.00745392,38.87794495,HALF ST SW,1000,IPS Cash and Card,Active,Removed,1,N,23595,202002123354,NoPolicy_
-77.037249000399996,38.908748785299998,2005459,Single,21141613,11065842,North,2059.44506836,-77.0372467,38.908741,,,-77.0372467,38.90869522,O ST NW,1600,IPS Cash and Card,Active,Installed,1,N,21635,202002123354,
-77.037126929199999,38.908748784700002,2005460,Single,21141611,11065842,North,2048.85766602,-77.03712463,38.908741,,,-77.03712463,38.90869522,O ST NW,1600,IPS Cash and Card,Active,Installed,1,N,21635,202002123354,
-77.037416847,38.9087487846,2005461,Single,21141617,11065842,North,2074.00292969,-77.03741455,38.908741,,,-77.03741455,38.90869522,O ST NW,1600,IPS Cash and Card,Active,Installed,1,N,21635,202002123354,
-77.037416847,38.9087487846,2005462,Single,21141615,11065842,North,2074.00292969,-77.03741455,38.908741,,,-77.03741455,38.90869522,O ST NW,1600,IPS Cash and Card,Active,Installed,1,N,21635,202002123354,
-77.015283965199998,38.895752109299998,2005463,Single,60030418,11000302,West,660.7723999,-77.01528168,38.89574432,,,-77.0151825,38.89574432,3RD ST NW,400,IPS Cash and Card,Active,Removed,1,N,2239,202002123354,NoPolicy_
-77.066149157599995,38.946228192200003,2005464,Single,35363416,11095222,Southeast,114.11701202,-77.06614685,38.9462204,,,-77.06616974,38.94626236,YUMA ST NW,3400,IPS Cash and Card,Active,Installed,1,N,21880,202002123354,
-77.022829439800006,38.907150426900003,2005465,Single,21130801,11063182,South,1152.24768066,-77.02282715,38.90714264,,,-77.02282715,38.90723801,N ST NW,800,IPS Cash and Card,Active,Installed,1,N,22985,202002123354,
-77.015283964700004,38.895504154,2005466,Single,60030412,11000302,West,633.2487793,-77.01528168,38.89549637,,,-77.01517487,38.89549637,3RD ST NW,400,Duncan Single-Space,Active,Removed,1,N,2239,202002123354,NoPolicy_
-77.024126438,38.921550912,2005467,Single,10092321,,,,-77.02412415,38.92154312,,,,,9TH ST NW,2300,IPS Cash and Card,Inactive,Removed,0,N,22067,202002123354,NoPolicy_TooFarFromCenterline_
-77.046930703800001,38.8995362888,2005468,Single,21082102,,,,-77.04692841,38.8995285,,,,,H ST NW,2100,IPS Cash and Card,Inactive,Installed,1,N,2135,202002123354,TooFarFromCenterline_
-77.034693151499994,38.907539525899999,2005469,Single,20151302,11001502,West,2148.75390625,-77.03469086,38.90753174,,,-77.03456116,38.90753174,15TH ST NW,1300,IPS Cash and Card,Active,Installed,1,N,22202,202002123354,
-77.0440696804,38.901279605500001,2005470,Single,21091912,11047772,South,2833.08447266,-77.04406738,38.90127182,,,-77.04406738,38.90133667,EYE ST NW,1900,Duncan Single-Space,Active,Removed,1,N,22590,202002123354,NoPolicy_
-77.050173197199996,38.904411472500001,2005471,Single,20231102,11002302,West,1458.79626465,-77.0501709,38.90440369,,,-77.05011749,38.90440369,23RD ST NW,1100,IPS Cash and Card,Active,Installed,1,N,22309,202002123354,
-77.034693151200003,38.9075700434,2005472,Single,20151308,11001502,West,2152.14160156,-77.03469086,38.90756226,,,-77.03456116,38.90756226,15TH ST NW,1300,IPS Cash and Card,Active,Installed,1,N,22202,202002123354,
-77.050173197199996,38.904411472500001,2005473,Single,20231104,11002302,West,1458.79626465,-77.0501709,38.90440369,,,-77.05011749,38.90440369,23RD ST NW,1100,IPS Cash and Card,Active,Installed,1,N,22309,202002123354,
-77.050173197299998,38.9049493455,2005474,Single,20231106,11002302,West,1518.4666748,-77.0501709,38.90494156,,,-77.05010986,38.90494156,23RD ST NW,1100,IPS Cash and Card,Active,Installed,1,N,22309,202002123354,
-77.022882845799998,38.917362373800003,2005475,Single,10082013,11000802,East,1659.48449707,-77.02288055,38.91735458,,,-77.02294922,38.91735458,8TH ST NW,2000,IPS Cash and Card,Active,Removed,0,N,21037,202002123354,NoPolicy_
-77.043924722200003,38.901279606099997,2005476,Single,21091910,11047772,South,2820.51049805,-77.04392242,38.90127182,,,-77.04392242,38.90133667,EYE ST NW,1900,Duncan Single-Space,Active,Removed,1,N,22590,202002123354,NoPolicy_
-77.024652865099995,38.899097599900003,2005477,Single,21390915,11038542,North,123.7640686,-77.02465057,38.89908981,,,-77.02465057,38.89905167,G PL NW,900,IPS Cash and Card,Active,Installed,1,N,22756,202002123354,
-77.080179618700001,38.951061413600002,2005478,Single,34044736,11015082,West,40.89935684,-77.08017731,38.95105362,,,-77.08010864,38.95104218,BELT RD NW,4700,IPS Cash and Card,Active,Installed,1,N,22374,202002123354,
-77.095598627900003,38.916290440799997,2005479,Single,34704806,11057912,Southwest,1728.77001953,-77.09559631,38.91628265,,,-77.09548187,38.91635895,MACARTHUR BLVD NW,4800,IPS Cash and Card,Active,Installed,1,N,22964,202002123354,
-77.049982463099994,38.8963891629,2005480,Single,20230507,11002302,East,685.30975342,-77.04998016,38.89638138,,,-77.05011749,38.89638519,23RD ST NW,500,IPS Cash and Card,Unknown,Installed,1,N,2163,202002123354,
-77.085222649800002,38.932583016199999,2005481,Single,32393105,11064412,East,805.6628418,-77.08522034,38.93257523,,,-77.08529663,38.93254852,NEW MEXICO AVE NW,3100,IPS Cash and Card,Active,Installed,1,N,21615,202002123354,
-77.053957378299998,38.898250735600001,2005482,Single,22350607,11064222,Southeast,127.9415741,-77.05395508,38.89824295,,,-77.05406952,38.8983078,NEW HAMPSHIRE AVE NW,600,IPS Cash and Card,Active,Installed,1,N,2112,202002123354,
-77.054674542,38.897850192,2005483,Single,22350604,11064222,Northwest,55.3690033,-77.05467224,38.89784241,,,-77.0545578,38.89777756,NEW HAMPSHIRE AVE NW,600,IPS Cash and Card,Active,Installed,1,N,2113,202002123354,
-77.053957378299998,38.898250735600001,2005484,Single,22350605,11064222,Southeast,127.9415741,-77.05395508,38.89824295,,,-77.05406952,38.8983078,NEW HAMPSHIRE AVE NW,600,IPS Cash and Card,Active,Installed,1,N,2112,202002123354,
-77.0541023368,38.898494876299999,2005485,Single,22350602,11064222,Northwest,141.37271118,-77.05410004,38.89848709,,,-77.05397034,38.89839935,NEW HAMPSHIRE AVE NW,600,IPS Cash and Card,Active,Installed,1,N,2113,202002123354,
-77.002130885400007,38.901394048299998,2005486,Single,61330228,12047772,North,124.89495087,-77.0021286,38.90138626,,,-77.0021286,38.90132523,EYE ST NE,200,IPS Cash and Card,Unknown,Installed,1,N,21516,202002123354,
-77.042086037499999,38.916496436300001,2005487,Single,12101810,11036722,Southeast,3199.17675781,-77.04208374,38.91648865,,,-77.04212952,38.91654587,FLORIDA AVE NW,1800,IPS Cash and Card,Active,Installed,1,N,22627,202002123354,
-77.075235768799999,38.950702832799998,2005488,Single,34153802,11022552,South,1328.12548828,-77.07523346,38.95069504,,,-77.07523346,38.95072937,CHESAPEAKE ST NW,3800,IPS Cash and Card,Active,Installed,1,N,22416,202002123354,
-77.042604835399999,38.892982637700001,2005489,Single,22591826,11089892,Southwest,193.71974182,-77.04260254,38.89297485,,,-77.04254913,38.8930397,VIRGINIA AVE NW,1800,IPS Cash and Card,Active,Installed,1,N,21779,202002123354,
-77.042879493300006,38.8933297751,2005490,Single,22591825,11089892,Northeast,234.81718445,-77.0428772,38.89332199,,,-77.04294586,38.8932457,VIRGINIA AVE NW,1800,IPS Cash and Card,Active,Installed,1,N,21780,202002123354,
-77.042604835399999,38.892982637700001,2005491,Single,22591824,11089892,Southwest,193.71974182,-77.04260254,38.89297485,,,-77.04254913,38.8930397,VIRGINIA AVE NW,1800,IPS Cash and Card,Active,Installed,1,N,21779,202002123354,
-77.042879493300006,38.8933297751,2005492,Single,22591823,11089892,Northeast,234.81718445,-77.0428772,38.89332199,,,-77.04294586,38.8932457,VIRGINIA AVE NW,1800,IPS Cash and Card,Active,Installed,1,N,21780,202002123354,
-77.042482764699997,38.892913973600002,2005493,Single,22591822,11089892,Southwest,180.68305969,-77.04248047,38.89290619,,,-77.04241943,38.89297485,VIRGINIA AVE NW,1800,IPS Cash and Card,Active,Installed,1,N,21779,202002123354,
-77.042810829499999,38.893295442899998,2005494,Single,22591821,11089892,Northeast,227.74615479,-77.04280853,38.89328766,,,-77.0428772,38.89320755,VIRGINIA AVE NW,1800,IPS Cash and Card,Active,Installed,1,N,21780,202002123354,
-77.042482764699997,38.892913973600002,2005495,Single,22591820,11089892,Southwest,180.68305969,-77.04248047,38.89290619,,,-77.04241943,38.89297485,VIRGINIA AVE NW,1800,IPS Cash and Card,Active,Installed,1,N,21779,202002123354,
-77.075510427400005,38.950702832499999,2005496,Single,34153808,11022552,South,1351.93347168,-77.07550812,38.95069504,,,-77.07550812,38.95072937,CHESAPEAKE ST NW,3800,IPS Cash and Card,Active,Installed,1,N,22416,202002123354,
-77.075479910300004,38.9507943853,2005497,Single,34153809,11022552,North,1349.27197266,-77.0754776,38.95078659,,,-77.0754776,38.95072937,CHESAPEAKE ST NW,3800,IPS Cash and Card,Active,Installed,1,N,22415,202002123354,
-76.995043174499997,38.885063326299999,2005498,Single,60730327,13000802,West,527.31903076,-76.99504089,38.88505554,,,-76.9949646,38.88505554,8TH ST SE,300,IPS Cash and Card,Active,Removed,1,N,21165,202002123354,NoPolicy_
-77.0096153235,38.897792973199998,2005499,Single,62240037,11059602,Northeast,58.41041565,-77.00961304,38.89778519,,,-77.00965881,38.89771271,MASSACHUSETTS AVE NW,0,Duncan Single-Space,Active,Removed,1,N,22942,202002123354,NoPolicy_
-77.010431668500004,38.8979341171,2005500,Single,62240036,11059602,Southwest,128.45121765,-77.01042938,38.89792633,,,-77.01037598,38.89800262,MASSACHUSETTS AVE NW,0,Duncan Single-Space,Active,Removed,1,N,22943,202002123354,NoPolicy_
-77.009767912,38.897842564,2005501,Single,62240035,11059602,Northeast,72.69268036,-77.00976563,38.89783478,,,-77.0098114,38.89776993,MASSACHUSETTS AVE NW,0,Duncan Single-Space,Active,Removed,1,N,22942,202002123354,NoPolicy_
-77.010355374300005,38.897899785200003,2005502,Single,62240034,11059602,Southwest,120.82086182,-77.01035309,38.897892,,,-77.01029968,38.89797211,MASSACHUSETTS AVE NW,0,Duncan Single-Space,Active,Removed,1,N,22943,202002123354,NoPolicy_
-77.009767912,38.897842564,2005503,Single,62240033,11059602,Northeast,72.69268036,-77.00976563,38.89783478,,,-77.0098114,38.89776993,MASSACHUSETTS AVE NW,0,Duncan Single-Space,Active,Removed,1,N,22942,202002123354,NoPolicy_
-77.010355374300005,38.897899785200003,2005504,Single,62240032,11059602,Southwest,120.82086182,-77.01035309,38.897892,,,-77.01029968,38.89797211,MASSACHUSETTS AVE NW,0,Duncan Single-Space,Active,Removed,1,N,22943,202002123354,NoPolicy_
-77.009897611499994,38.897892154799997,2005505,Single,62240031,11059602,Northeast,85.21367645,-77.00989532,38.89788437,,,-77.00993347,38.89782333,MASSACHUSETTS AVE NW,0,Duncan Single-Space,Active,Removed,1,N,22942,202002123354,NoPolicy_
-77.010225675399994,38.897846378700002,2005506,Single,62240030,11059602,Southwest,108.10363007,-77.01022339,38.89783859,,,-77.01016998,38.8979187,MASSACHUSETTS AVE NW,0,Duncan Single-Space,Active,Removed,1,N,22943,202002123354,NoPolicy_
-77.005052945,38.910492103199999,2005507,Single,54301524,12032172,West,143.34744263,-77.00505066,38.91048431,,,-77.00496674,38.91046906,ECKINGTON PL NE,1500,Duncan Single-Space,Active,Removed,1,N,21512,202002123354,NoPolicy_
-77.004999539600007,38.910095374699999,2005508,Single,54301525,12032172,East,101.28183746,-77.00499725,38.91008759,,,-77.00507355,38.91009903,ECKINGTON PL NE,1500,Duncan Single-Space,Active,Removed,1,N,21513,202002123354,NoPolicy_
-76.993486777900003,38.900303045,2005509,Multi,61430992,12042442,North,1351.37084961,-76.9934845,38.90029526,,,-76.9934845,38.9002037,H ST NE,900,Stelio,Active,Installed,7,N,21912,202002123354,
-77.025911715099994,38.898510135899997,2005510,Single,20100701,11001002,East,712.89074707,-77.02590942,38.89850235,,,-77.02599335,38.89850235,10TH ST NW,700,IPS Cash and Card,Active,Installed,1,Y,23556,202002123354,
-77.041315469099999,38.921329659100003,2004786,Single,14132302,11021842,West,375.6177063,-77.04131317,38.92132187,,,-77.04125214,38.92133331,CHAMPLAIN ST NW,2300,IPS Cash and Card,Active,Installed,1,N,22413,202002123354,
-77.013590237800003,38.866386564,2004787,Single,60581924,14000202,East,1063.08337402,-77.01358795,38.86637878,,,-77.01367188,38.86637878,2ND ST SW,1900,IPS Cash and Card,Unknown,Removed,1,N,21273,202002123354,NoPolicy_
-77.013742825400001,38.866634520200002,2004788,Single,60581927,14000202,West,1035.56091309,-77.01374054,38.86662674,,,-77.01367188,38.86662674,2ND ST SW,1900,IPS Cash and Card,Active,Removed,1,N,21272,202002123354,NoPolicy_
-77.013590236900001,38.866260678700002,2004789,Single,60581926,14000202,East,1077.09362793,-77.01358795,38.8662529,,,-77.01367188,38.8662529,2ND ST SW,1900,IPS Cash and Card,Unknown,Removed,1,N,21273,202002123354,NoPolicy_
-77.0137428253,38.866802366599998,2004790,Single,60581921,14000202,West,1016.9286499,-77.01374054,38.86679459,,,-77.01367188,38.86679459,2ND ST SW,1900,IPS Cash and Card,Active,Removed,1,N,21272,202002123354,NoPolicy_
-77.013590237299994,38.866504820199999,2004791,Single,60581920,14000202,East,1049.95617676,-77.01358795,38.86649704,,,-77.01367188,38.86649704,2ND ST SW,1900,IPS Cash and Card,Unknown,Removed,1,N,21273,202002123354,NoPolicy_
-77.013742825799994,38.866745145700001,2004792,Single,60581923,14000202,West,1023.28057861,-77.01374054,38.86673737,,,-77.01367188,38.86673737,2ND ST SW,1900,IPS Cash and Card,Active,Removed,1,N,21272,202002123354,NoPolicy_
-77.013590237800003,38.866386564,2004793,Single,60581922,14000202,East,1063.08337402,-77.01358795,38.86637878,,,-77.01367188,38.86637878,2ND ST SW,1900,IPS Cash and Card,Unknown,Removed,1,N,21273,202002123354,NoPolicy_
-77.0192665111,38.894703067800002,2004794,Single,62160509,11048162,North,380.1647644,-77.01926422,38.89469528,,,-77.01922607,38.89461517,INDIANA AVE NW,500,IPS Cash and Card,Active,Removed,1,N,22811,202002123354,NoPolicy_
-77.013742825099996,38.866573484200003,2004795,Single,60581929,14000202,West,1042.33630371,-77.01374054,38.8665657,,,-77.01367188,38.8665657,2ND ST SW,1900,IPS Cash and Card,Active,Removed,1,N,21272,202002123354,NoPolicy_
-77.013590236900001,38.866260678700002,2004796,Single,60581928,14000202,East,1077.09362793,-77.01358795,38.8662529,,,-77.01367188,38.8662529,2ND ST SW,1900,IPS Cash and Card,Unknown,Removed,1,N,21273,202002123354,NoPolicy_
-77.095941952199993,38.945091410400003,2004797,Single,32244829,11059602,Southwest,8818.17480469,-77.09593964,38.94508362,,,-77.09584045,38.94516754,MASSACHUSETTS AVE NW,4800,IPS Cash and Card,Active,Installed,1,N,22963,202002123354,
-77.0384391849,38.903003849400001,2004798,Single,20171007,11001702,East,1586.97717285,-77.03843689,38.90299606,,,-77.03850555,38.90299606,17TH ST NW,1000,IPS Cash and Card,Active,Installed,1,N,22224,202002123354,
-77.027292640900001,38.968414476900001,2004799,Single,42126411,11040042,East,5829.79003906,-77.02729034,38.96840668,,,-77.02739716,38.96841049,GEORGIA AVE NW,6400,IPS Cash and Card,Active,Installed,1,N,22737,202002123354,
-77.073107167200007,38.933555764700003,2004800,Single,34713707,11057982,North,1556.17565918,-77.07310486,38.93354797,,,-77.07310486,38.93348312,MACOMB ST NW,3700,IPS Cash and Card,Active,Installed,1,N,22968,202002123354,
-77.032389075400005,38.927349252200003,2004801,Multi,10142991,11001402,East,4122.70361328,-77.03238678,38.92734146,,,-77.03249359,38.92733383,14TH ST NW,2900,Stelio,Active,Installed,7,N,22170,202002123354,
-77.003450769500006,38.878223572099998,2004802,Single,60571002,13000202,East,1126.35705566,-77.00344849,38.87821579,,,-77.00351715,38.87821579,2ND ST SE,1000,IPS Cash and Card,Active,Removed,1,N,21963,202002123354,NoPolicy_
-77.0171913147,38.902465977799999,2004803,Multi,61100496,11050892,South,704.7442627,-77.01718903,38.90245819,,,-77.01718903,38.90251923,K ST NW,400,Stelio,Active,Installed,7,N,22831,202002123354,
-77.023424534399993,38.929592295900001,2004804,Single,12123106,11040042,West,1486.8762207,-77.02342224,38.9295845,,,-77.0233078,38.92959595,GEORGIA AVE NW,3100,IPS Cash and Card,Active,Installed,1,N,22685,202002123354,
-76.990312947500001,38.874752197600003,2004805,Single,60811251,13001202,West,1416.49475098,-76.99031067,38.87474442,,,-76.99018097,38.87477112,12TH ST SE,1200,IPS Cash and Card,Unknown,Installed,1,N,21044,202002123354,
-76.990290059399996,38.874687348099997,2004806,Single,60811253,13063182,North,800.37921143,-76.99028778,38.87467957,,,-76.99028778,38.87461472,12TH ST SE,1200,IPS Cash and Card,Unknown,Installed,1,N,21044,202002123354,
-77.072870655299994,38.935211343500001,2004807,Single,32643408,11094052,West,3843.87133789,-77.07286835,38.93520355,,,-77.07276154,38.93523407,WISCONSIN AVE NW,3400,IPS Cash and Card,Active,Installed,1,N,21841,202002123354,
-77.072817249500005,38.935085458700001,2004808,Single,32643404,11094052,West,3829.15356445,-77.07281494,38.93507767,,,-77.07270813,38.93510818,WISCONSIN AVE NW,3400,IPS Cash and Card,Active,Installed,1,N,21841,202002123354,
-77.072870655299994,38.935211343500001,2004809,Single,32643406,11094052,West,3843.87133789,-77.07286835,38.93520355,,,-77.07276154,38.93523407,WISCONSIN AVE NW,3400,IPS Cash and Card,Active,Installed,1,N,21841,202002123354,
